"outfit","z.outfit","infit","z.infit","Zh"
21.087000989126,8.12544663080372,5.25983060287071,8.66106841276087,-22.1178797689468
10.5027557422652,5.56026056764261,4.31440772852836,7.38226951684297,-16.3497225750299
6.20514763238257,4.0558850422779,3.64550241430695,5.85263346812483,-11.8297624177906
6.20514763238257,4.0558850422779,3.64550241430695,5.85263346812483,-11.8297624177906
5.20560362758888,3.10066068592333,2.28369074562617,3.88426152686982,-6.03104335414899
5.1748612771608,2.84553137769085,2.14418801183051,3.54744602624132,-5.77784969916893
0.239374597552238,-1.4290528166713,0.594982541000465,-2.09091869666023,1.64884670433643
7.85294098976484,4.42242033809691,2.29836387856638,3.87353318057754,-6.7926811317624
1.73036297512707,1.11529788316406,1.39079479031519,1.72657322732149,-1.86377862358519
0.483655511695315,-0.799571404902437,0.953646423111214,-0.151471428765801,0.430227093335503
0.563547932775465,-0.527814733986109,0.871337755436279,-0.565483704827204,0.51804920756666
3.95862241015264,3.30127368213704,1.23833723487202,1.32991815202999,-2.23783198646804
0.459317327888558,-0.903427993490393,0.925699670740936,-0.310261064181697,0.590934066183894
0.245904709222606,-1.40028619658906,0.617879510103462,-1.93946009374826,1.56556797540226
0.193770045706673,-1.59893610737459,0.54513471555407,-2.45734366813753,1.93895338081624
0.402859709839399,-0.904745098244409,0.956494815031971,-0.130985281145129,0.46972934565286
0.616322894678724,-0.460519090208619,0.961871516772616,-0.104689464986925,0.275726948533057
0.408946024664804,-1.05034152870593,0.851690372232274,-0.712634704365734,0.884016019449853
0.436396995606527,-0.972183379533348,0.957839647503837,-0.146867454713849,0.552758767235549
0.43405880350681,-0.954794468123009,0.958175493488018,-0.136100782903296,0.51771984503886
0.306420603101216,-1.55142441094469,0.644418466018118,-2.28288263405564,2.00343489705874
0.319300929505555,-1.27001164890119,0.701772884763669,-1.49754438230912,1.42503396365254
0.30277545171232,-1.29261512747378,0.629714424642104,-1.90089368750253,1.60533457835306
0.322568623974382,-1.13662263582786,0.815437638936399,-0.860765464548115,1.04137435842859
0.13882086818652,-1.87685390777304,0.423627433164916,-3.31362794563786,2.28519634936886
0.364361803785778,-1.12235449607565,0.858957175564359,-0.623319042201959,0.911244178492677
0.157873485848579,-1.76337242519141,0.461856073554789,-3.05691297331383,2.22055793600025
0.300832958500158,-1.32823497384247,0.698038071475513,-1.51516784816239,1.46324643596496
0.147797727074404,-1.79500409833207,0.43653487482837,-3.23097970397898,2.27974028435851
0.280289732236346,-1.26391030946103,0.637994274323257,-1.79038634546453,1.43283738410657
0.163864794878756,-1.72414806464997,0.469837797023234,-3.01969952376221,2.20983239227971
0.596915155622498,-0.656344691611081,0.895699330335918,-0.561466360337992,0.624653480091871
0.900381157822204,0.0292618621047264,0.872225642885385,-0.638932452400858,0.567036915535874
0.479847508630874,-0.866986064992502,0.83991718446798,-0.835873302415422,0.830859212776002
0.424575081124885,-0.997688520683326,0.948912715531947,-0.188950880756873,0.579006184641928
0.367632618259643,-1.32014622952509,0.688716750262889,-1.94092288759813,1.70371486211529
0.378815096899884,-1.27740396113354,0.687173542303872,-1.9397631588076,1.684911612378
0.194802434235333,-1.58151131791978,0.559230513888181,-2.27845099039095,1.78895684043094
0.40087231034194,-0.994228989036795,0.842600539095964,-0.695672647926681,0.845952279099532
0.229452315774005,-1.46764528959856,0.661277899866099,-1.68117592102208,1.5234428861415
0.410696542362924,-0.991999689582294,0.885348041587647,-0.490507397866585,0.743140725015416
0.275791917780927,-1.39530141908354,0.586887577494495,-2.18272364707483,1.78951274933387
0.172883042532481,-1.84003986652373,0.426543393364087,-3.36978972403049,2.43163196850777
0.400494524413376,-1.17085299442553,0.850185816555048,-0.814523568375827,1.06155866165577
0.954938384081512,0.110258754257123,1.01488261352189,0.142547038900403,0.0106940937683056
0.568235617731784,-0.650422570161734,0.884299420970388,-0.574529202472394,0.68803260722519
0.447270544797085,-0.924284636005187,1.0008341835849,0.0725143504028101,0.379955480194366
0.420226836446767,-1.01324199564844,0.940862724958694,-0.231799475372582,0.614359872387813
0.284148193439644,-1.26585543771888,0.751100263476309,-1.16391885028898,1.16375095659049
0.418469269668469,-1.1628991069213,0.760822244144996,-1.44241635244344,1.39803117736601
0.746898974456357,-0.235396679707839,1.10409699868794,0.555642055204773,-0.39361803333197
1.4761517846618,0.93218971953375,1.21544102472872,1.22208910305095,-1.29431371331187
0.419965109179969,-0.99752948440294,0.901146550838322,-0.427526420093201,0.702432893902176
0.431444452761371,-0.962905696937907,0.933619958197306,-0.259661236692096,0.589600552990872
0.431444452761371,-0.962905696937907,0.933619958197306,-0.259661236692096,0.589600552990872
0.17931552451865,-1.67883420079847,0.500405439527557,-2.73551730222739,2.0200698737789
0.147546382907756,-1.80298934146752,0.430979165544993,-3.28632521237517,2.30581868226289
0.266231813493314,-1.36813652654742,0.605371640509897,-2.10647718360323,1.74887900562612
0.266231813493314,-1.36813652654742,0.605371640509897,-2.10647718360323,1.74887900562612
0.300010212306997,-1.18547992090783,0.658594060172812,-1.70634862825399,1.41311509666614
0.128431673882532,-1.93166912974753,0.373345043700837,-3.74738531745436,2.4540024493639
0.533766804881082,-0.592897604587624,0.727307953840606,-1.3015697935974,0.999226255691586
0.157365566536504,-1.7472338665179,0.466904459091808,-3.00280875945839,2.195634043582
0.344100967812035,-1.17323742685349,0.70913689623378,-1.43492723059282,1.3380592155107
0.14609455075457,-1.84023172467365,0.440725308672742,-3.18578064098876,2.24925223973298
0.169639365740639,-1.712426362695,0.460754187905821,-3.03556352618111,2.15169316701461
0.568235617731784,-0.650422570161734,0.884299420970388,-0.574529202472394,0.68803260722519
0.205352782655707,-1.70000215079527,0.486983556514533,-2.91916348312721,2.22352172157299
0.447270544797085,-0.924284636005187,1.0008341835849,0.0725143504028101,0.379955480194366
0.409795718371014,-1.02837688241975,0.903416811960921,-0.416750210813515,0.723600226499895
0.591061663163404,-0.664116026691225,0.962450153350977,-0.156733383860205,0.367604533419977
0.662355151593321,-0.414266326945433,1.03968331684276,0.260442659320525,-0.0588018758781308
0.450703806169845,-0.872091665444169,0.866431204889094,-0.580983510273647,0.70549461510432
0.259196528175852,-1.34878254008808,0.733131791436931,-1.26893220394405,1.29961593210487
1.01169956350355,0.209141435371728,1.18832521442344,1.06557485063531,-1.01794500683959
0.911047891051885,0.0484598039529092,0.858251076283263,-0.716961826227733,0.61105752295107
0.492765016282438,-0.792842567646153,0.999969135745336,0.0692707801533678,0.284711853661651
0.392811810748245,-1.03516391076223,0.902013762967588,-0.402514068782528,0.733765872493673
0.402610080523162,-0.906281131348036,0.887152642153942,-0.453035377618155,0.572706131915402
0.201175098572147,-1.57236449046222,0.590835597320861,-2.09976484038668,1.72442395723449
0.221532337955268,-1.49872741606764,0.605554567891766,-2.02526244380182,1.67113901042881
0.133486090494382,-1.90669620210132,0.394039644058961,-3.56722970275561,2.39006948552429
0.167776649331772,-1.69102795827355,0.523107913139697,-2.5055206395516,1.93107176805735
0.300394973510336,-1.19903109426277,0.576096966460208,-2.22246063110217,1.63353054050807
0.454435947457846,-0.771171934878215,0.90807749966464,-0.362790582747424,0.476427318303719
