"outfit","z.outfit","infit","z.infit","Zh"
13.8114200710294,5.46465355857807,4.53350497110735,8.96596186180964,-20.3754669888388
13.8154900411015,5.43819124380284,4.53455755158511,8.96790251259132,-20.3939718677066
10.5911031198114,6.05581795436305,3.67806064155755,7.13081087943725,-14.8723968688761
11.8107296417929,6.45385616941767,3.83833949015892,7.41737836645888,-15.9344346488538
6.68632720528608,5.27131370977984,2.68244009215986,6.58148629482346,-10.4433996130897
6.61978103583749,5.28467687559106,2.7066186354138,6.65567520192399,-10.4567987467741
0.269456683766748,-1.4412305513171,0.665273017420668,-1.89058773471245,1.64909228575911
5.28709623651933,4.38752764662725,2.45077195851815,5.88542953131197,-8.7640786390803
0.419807045420993,-0.891519775030576,0.897601967008477,-0.533072821418362,0.755282985551888
0.340377593843606,-1.09164474671243,0.725136365268635,-1.63537515145654,1.45573395345857
0.43036270130317,-0.874229972339293,0.917947822473897,-0.409095774296628,0.651746690104875
1.12284458962153,0.398004986062011,1.08896119288538,0.511507333479857,-0.59839705622318
0.467223223759889,-0.823490575044375,0.882273760808165,-0.592766420338112,0.680751829228476
0.351252192532614,-1.12215636747265,0.861631844793905,-0.735516081999391,0.981429732471437
0.297321473108738,-1.34026033909147,0.724763091495609,-1.51201322947165,1.43165777099979
0.341083263774782,-1.10844744085132,0.774618970363964,-1.30697872779768,1.29975387039895
0.516166115040638,-0.690871821740506,0.919544664954133,-0.351703347573839,0.426011493099605
0.230322003905099,-1.50993785878386,0.59101184382536,-2.62961960236775,2.07949420447596
0.521639127769751,-0.694285980842779,0.82851028982613,-0.853450959037695,0.724361465179634
0.317506571290492,-1.30123927856578,0.810490368864315,-0.975658204200258,1.09725401708408
0.603357989101183,-0.464659122092802,0.996885502548627,0.0437959779671135,0.228042423781782
0.3870869553224,-1.04661848848601,0.916187765834355,-0.369975742025249,0.67582821719081
0.471199173604991,-0.813796867007789,0.694023580315315,-1.77237535764268,1.34898393231097
0.623947796770002,-0.454989210455072,1.12572722421258,0.713320901327983,-0.314579173092339
0.320304763603374,-1.21871074140856,0.767801969048969,-1.32603478941829,1.32345330901527
