"","a1","d","g","u"
"X8298",22.0798213211529,-57.4686748125933,0.0219080616296512,1
"X8299",22.0851597708085,-57.4818790705234,0.0206193516986527,1
"X8300",27.1759603731649,-60.4869663860481,0.182411209928888,1
"X8301",-1.09828700612348,-4.62476682413339,1.52011262779625e-06,1
"X8302",12.0179379600808,-24.6955152132961,0.0478143902874601,1
"X8303",0.796508706408815,-3.12186987860548,0.101905457328195,1
"X8304",22.1254550227039,-57.5792815767133,0.00644354730011881,1
"X8305",-0.0674107770854113,-1.18700390648482,0.000619482011175196,1
"X8306",44.930746720291,-85.361969151835,0.0058569196680266,1
"X8307",-38.2793016671325,-95.7474609620331,0.010324093699238,1
"X8308",-2.3388989438405,-6.44246615979735,5.70207905299467e-07,1
"X8309",27.4097015822633,-60.9665769556922,0.120313797601625,1
"X8310",27.5964840389989,-61.3411059993862,0.0530415685829555,1
"X8311",-1.86329639747928,-5.12481280097554,0.00919601902463358,1
"X8312",-0.410760208799166,-0.990727825620738,0.0786073425420911,1
"X8313",2.28253839401628,1.52970755983852,0.172612437820877,1
"X8314",0.242726861684443,-1.58260020713735,7.10812995400547e-05,1
"X8315",27.6742958751393,-61.4970092406346,0.023286542666951,1
"X8316",-1.75859752416184,-6.59827529080315,5.4137229440609e-07,1
"X8317",-23.1331178011005,-59.8840963783255,3.63230879464151e-07,1
"X8318",-0.328267830065332,-2.97322327420852,1.48788910225999e-05,1
"X8319",22.1250882308622,-57.5783277929324,0.0064435473171406,1
"X8320",0.267629466947541,-0.639853495266089,0.000110820208058153,1
"X8321",-0.2304792931238,-1.71695897176367,3.89954789569429e-05,1
"X8322",-1.00874640511,-1.96596055022284,0.028760710782506,1
"X8323",16.6587575514198,-40.0863038093831,0.359645916225373,1
"X8324",-0.331172979808539,-2.87287733744387,2.03101043436765e-05,1
"X8325",21.8205159521479,-56.8478978843824,0.118561273711089,1
"X8326",0.463782815770175,-1.44092353632093,1.6354062636413e-05,1
"X8327",0.667975788596866,-0.788618306836117,0.000128047465314763,1
"X8328",22.128437507841,-57.5863713321095,0.00515483785368403,1
"X8329",27.6875514244422,-61.5235607617673,0.0181117554306814,1
"X8330",-26.1964401311007,-62.9856337599556,0.0315509455232942,1
"X8331",-2.90654656527321,-7.21878968148233,1.11211733761936e-06,1
"X8332",-0.79764239064978,-4.2492270927322,0.0506609478881885,1
"X8333",-2.00237393937052,-7.53888271076318,4.88404092671321e-07,1
"X8334",0.457198505145671,-0.181077901809483,0.000108407164234091,1
"X8335",-0.105270174232111,-2.32396148910375,0.000117717054204771,1
"X8336",-0.870029331865401,-4.85544902456813,5.56334669726443e-06,1
"X8337",32.4046029667776,-63.513753243386,0.198357063337063,1
"X8338",27.3307855062506,-60.8084978231618,0.147481428896201,1
"X8339",22.0168962508121,-57.3173795363013,0.0451048336312297,1
"X8340",1.00731021379438,-4.4876795304201,0.182825951467189,1
"X8341",22.1318013573245,-57.5944536376051,0.00386612839116184,1
"X8342",27.6312251618308,-61.3999519755913,0.0219927657658768,1
"X8343",21.7492138840258,-56.6793239430745,0.146912870889922,1
"X8344",27.4936008516055,-61.1276801857361,0.0802091370640138,1
"X8345",0.542550685561886,-0.576742694300181,2.75743886584009e-05,1
"X8346",22.0965489196194,-57.5101471841982,0.0180419323293679,1
"X8347",3.55211375547292,-7.49500791573113,0.249735852923896,1
"X8348",21.8521752369969,-56.9257266500459,0.110829008614381,1
"X8349",21.8391459959968,-56.8948393922249,0.115983844932967,1
"X8350",1.21997110639965,1.77437065211965,4.55740579142054e-05,1
"X8351",22.0326728055655,-57.3549470114289,0.0386612861578381,1
"X8352",1.79983002883871,1.26016187258753,0.127858972271423,1
"X8353",1.94913148114166,-3.5116464779985,0.170648793869521,1
"X8354",27.4831467905401,-61.1121673418749,0.091852461160227,1
"X8355",1.89405093054457,3.61677449261848,0.11507723522519,1
"X8356",-0.761523124516517,-2.80676241604008,3.64639829597942e-06,1
"X8357",0.199406531404219,0.808281453017061,0.000356936674315014,1
"X8358",18.4162687923552,-43.5794770023758,0.0375166621573143,1
"X8359",27.6875285836909,-61.5235105078037,0.0181117554445635,1
"X8360",2.6552983088532,-2.76680176748355,0.2264842974405,1
"X8361",4.72926767489313,-10.5667849325043,0.138026318579959,1
"X8362",27.0182168626899,-60.1722379697808,0.234159074952548,1
"X8363",-27.9754647556937,-71.5026795690355,0.00516189568523182,1
"X8364",-1.57754051047228,-6.84330187876756,5.8960653880931e-07,1
"X8365",3.5363290365475,4.2873443407304,0.25903484658739,1
"X8366",2.59318655189123,1.60176247175478,0.0935349576690806,1
"X8367",27.707255664475,-61.5630202749607,0.0103495745732371,1
"X8368",2.51983621244319,4.61069944121618,9.96982683795152e-05,1
"X8369",-0.0046574921094294,-2.9897083819742,0.00221040882656704,1
"X8370",16.2447605620679,-39.9504728140937,0.0814992409441888,1
"X8371",2.6925076961077,2.62698731847601,0.330410308592359,1
"X8372",0.381528173841272,-0.472846721978944,0.00614797931099373,1
"X8373",1.72980012807153,2.73916633220698,2.49912325497464e-05,1
"X8374",27.3906498901844,-60.9274192774445,0.12548857918724,1
