"","a1","d","g","u"
"X7618",3.56216075528569,4.17953509587474,0.130881565250201,1
"X7619",1.29031312118734,0.979923833252073,0.545136030657005,1
"X7620",-1.9806557270979,-6.40751690015073,6.51240313713795e-07,1
"X7621",-0.686106659783965,-4.14548718146997,0.0391166982202788,1
"X7622",-0.680111410057104,-1.28142259053855,1.22542868898195e-05,1
"X7623",-0.25509099138151,-3.77308005229124,1.74048500570853e-05,1
"X7624",45.0416431926483,-86.4439735289013,0.0103503698062229,1
"X7625",0.0574890299500051,-1.92277401842075,0.00482296684393157,1
"X7626",-1.0989019932033,-6.13724511607396,1.03123922953047e-06,1
"X7627",-1.31573872127167,-3.23833373589888,0.0266425421815727,1
"X7628",-1.20704484199635,-2.0131418350533,0.123567726106607,1
"X7630",-1.59257663086268,-7.84014367520648,6.6775547163655e-07,1
"X7631",35.799723034852,-75.1130135116919,0.0837718230264174,1
"X7632",11.120513013766,-24.3523223432074,0.00781316259248925,1
"X7633",44.5685456670972,-66.202465386864,0.564603497621199,1
"X7634",1.12759662088506,-3.5342585182936,5.12162359560371e-06,1
"X7635",44.2044965422162,-75.9173861997746,0.204478293632979,1
"X7636",0.512288024809178,-2.12604691788681,1.38563983923737e-05,1
"X7637",0.268710256255,-1.13082046579209,3.86623267029836e-05,1
"X7638",45.0417039145947,-86.4440888348469,0.0103503697998185,1
"X7639",0.993147068577869,1.66561926196254,3.53637221167547e-05,1
"X7640",0.99503674039336,0.691602601968059,3.79695565585873e-05,1
"X7641",-0.242409353425363,-4.18630668297058,4.7081361502765e-05,1
"X7642",21.0277811092029,16.9345521867016,0.49212068162122,1
"X7643",3.39016153307348,0.99215751948786,0.195502525828544,1
"X7644",45.9991300656846,-68.8073778541145,0.214266117913539,1
"X7645",0.706564787112837,-0.492011372643945,3.17994128237125e-05,1
"X7646",-2.69958970698404,-5.6624391045275,0.00125893422952264,1
"X7647",1.47496028189453,-1.3934841981647,0.0621494420216355,1
"X7648",-0.408950036005429,-0.897612847973994,6.89345744728801e-05,1
"X7649",-0.173551222068275,-1.61744574633016,0.000252546874394361,1
"X7650",1.69503444940899,0.191941516055649,1.79859019752274e-05,1
"X7651",-1.88457728963683,-2.92650369761198,2.05710979418449e-06,1
"X7652",0.0518908843864279,-1.26159862234584,0.000966625367803861,1
"X7653",0.47805023881523,-0.169753578248542,3.39339074957753e-05,1
"X7654",0.600091612689368,-1.55261289263978,7.5805839334807e-06,1
"X7655",-0.243819276297347,-4.10401581107196,3.1343937599387e-05,1
"X7656",0.746944461711657,-1.59682357577357,2.59751319050677e-05,1
"X7657",-2.40669558840941,-5.26588439177744,0.0139477018300538,1
"X7658",-1.61783335774098,-1.79185689497011,0.0127594004750313,1
"X7659",0.581446734401471,-3.42577286181205,2.5049626952557e-05,1
"X7660",-7.12603225556472,-13.0428441911464,0.0384383211455044,1
"X7661",1.42237575695272,0.456085859669672,1.24543417193064e-05,1
"X7662",4.06506757585847,-7.7752323405525,0.0563867682255837,1
"X7663",-0.878369927028358,-2.29318945014239,0.0517322990895086,1
"X7664",1.0738718630811,0.758109537113527,6.30481267459069e-05,1
"X7665",1.99966452313867,-3.00718848302665,0.0847222331654454,1
"X7666",0.360298108261784,-1.49357926075082,5.96714565121506e-05,1
"X7667",-2.1312255352473,-3.23832174556184,0.0523611090317673,1
"X7668",4.09075257034551,5.18953887882279,0.282512009511106,1
"X7669",1.37366026625024,1.21880710995435,0.0408667732450705,1
"X7670",0.462869495509177,-3.02691968528314,1.97205432633609e-05,1
"X7671",0.398386739830678,0.524274426789754,7.01672661662849e-05,1
"X7672",2.32860480425091,0.724592176856794,0.72516936077821,1
"X7673",3.22971693515367,0.7861837257453,0.0375148474691118,1
"X7674",-0.9008137968566,-5.65975025517083,1.93383248537928e-06,1
"X7675",0.544311637449443,-1.99488773368397,2.20988382576701e-05,1
"X7676",32.2417491366645,-63.9740110433648,0.0763302831597228,1
"X7677",0.772650281329767,-0.837960176751324,1.01070642434881e-05,1
"X7678",0.96473427366096,-1.12518789486407,8.96541337965983e-06,1
"X7679",-1.02626792173959,-3.79610845953121,2.54524310558354e-06,1
"X7680",-1.04613700802842,-5.22464283085856,1.88559354838344e-06,1
"X7681",-0.398926853127066,-3.47751628333101,2.36553801167579e-05,1
"X7682",-0.604417162459807,-3.186694457878,4.33371742640181e-06,1
"X7683",-0.107666553316313,-2.30794972405689,0.00180007436264955,1
"X7684",2.30176251503198,1.3895082565551,1.2124484587496e-05,1
"X7685",-0.842814263663275,-5.38593287135459,3.89133663727185e-06,1
"X7686",-1.09556096751663,-4.90682899801734,1.22529162694051e-06,1
"X7687",-0.710904043390993,-2.63503517386343,0.103413854728147,1
"X7688",1.88528737168711,-1.67692120700979,0.109707636110271,1
"X7689",-1.14626282566265,-3.46973540409903,1.88351146491707e-06,1
"X7690",-0.994057861941443,-2.01331625084162,2.84210305971088e-06,1
"X7691",1.25868960980527,0.768270180653427,2.80111992047186e-05,1
"X7692",0.165067976940173,-2.33367199232557,0.000125217872224256,1
"X7693",11.1064408948919,-22.5701437176237,0.0202578857914651,1
"X7694",0.743353703725738,-0.426114816271395,1.34832838630306e-05,1
"X7695",39.4808375062013,-66.4276217441307,0.204397579340586,1
"X7696",0.258813678723447,-0.758488791665587,0.000106874296393368,1
"X7697",-0.845998095296741,-4.23247557546062,0.0320677641211882,1
"X7698",36.2616898079337,-76.0390213319887,0.00386639070410643,1
"X7699",-0.241122384355679,-0.389832178755882,0.000104390167030643,1
"X7700",-0.270661856577735,-0.997245628455708,0.000179233097699593,1
"X7701",-1.61290532044569,-3.49598619152253,0.0188237107391918,1
"X7702",-0.459658565368781,-1.81088386783024,1.62703340509134e-05,1
"X7703",-1.6201249795474,-2.31496347651934,0.0138187605848255,1
"X7704",-2.12411479669181,-7.52340637760907,7.12391082928619e-07,1
"X7705",-2.18096556962356,-5.74387325504567,0.0136002710392979,1
"X7706",-5.11587889189998,-9.40558441868952,0.0259851820920676,1
"X7707",1.19702800207992,-1.08447691612741,2.5711054144472e-05,1
"X7708",36.2363916172154,-75.9886296722546,0.00902157792575812,1
"X7709",35.493307941582,-74.4994189359793,0.134034949172072,1
"X7710",-1.22182373976078,-5.75021230836176,9.62507433608712e-07,1
"X7711",-1.05486563821676,-4.86707956538938,1.76735525465397e-06,1
"X7712",-2.18798770331557,-4.44921605674639,0.191745704896691,1
