"","a1","d","g","u"
"X7958",37.5349071638092,-13.7566849001053,0.536592288091197,1
"X7959",-0.523735215694006,-4.20566996342119,0.0148442999576568,1
"X7960",29.5080507374728,-53.8121376380375,0.0168179472864311,1
"X7961",-0.344447565343841,-2.80307217839627,1.77710554143091e-05,1
"X7962",0.954547959603305,0.139807788391439,3.25227265747715e-05,1
"X7963",0.544787016383795,0.00745441063251202,2.59325179880464e-05,1
"X7964",-3.04195788054785,-10.6847601681667,4.74040815894528e-07,1
"X7965",29.5134049408961,-53.8204602249405,0.0142305708581998,1
"X7966",29.4807392987094,-53.7682501556784,0.0271674533656117,1
"X7967",0.416071377752222,-1.07637370358078,1.64854112107193e-05,1
"X7968",-2.57167333387023,-9.76054890592717,4.99769045246459e-07,1
"X7969",-0.619319068378999,-3.38904348224876,0.0177894869552751,1
"X7970",-2.27057784365652,-5.92818943542083,0.014187689419957,1
"X7971",22.3996960516513,-48.7804457691658,0.00515519947794346,1
"X7972",35.1585924958339,-41.9061026761477,0.185569346594158,1
"X7973",1.1750632914599,0.589111501090765,2.32773272629419e-05,1
"X7974",-0.673698599949802,-3.04827401489458,8.3972927923374e-06,1
"X7975",2.18893215187257,2.95063931671882,5.89681506446168e-05,1
"X7976",29.4070470651714,-53.6504151308958,0.0556285946590627,1
"X7977",-1.36103708063633,-5.76333884514765,0.0119124056318122,1
"X7978",-0.985168555776008,-4.71983053443144,1.25083485304681e-06,1
"X7979",-1.47495706332092,-4.2727953947747,0.0305709267068318,1
"X7980",-1.93083101952202,-5.70044628155698,1.36722865836298e-06,1
"X7981",-3.67182682109123,-10.0720512281735,4.57951445400693e-07,1
"X7982",-3.11617807576206,-8.78105958848712,6.48280497137579e-07,1
"X7983",-31.9642572743567,-75.8111481994345,0.00129342411673623,1
"X7984",-1.6846064862936,-5.37815447878514,0.0194075549197224,1
"X7985",4.53695695291407,6.90708621815436,0.0638424851421152,1
"X7986",34.4437837002057,-72.3386062622189,0.0154657113747653,1
"X7987",0.170202437061642,-2.3328678109775,8.42815967231916e-05,1
"X7988",0.142225009828852,-0.961143969963541,0.000204586119626071,1
"X7989",-1.51108140636344,-4.25862842302914,0.0136748803926235,1
"X7990",0.171095628588229,-1.47396932423108,7.2962634877576e-05,1
"X7991",51.1099706749007,-16.364952120403,0.209925681590649,1
"X7992",-1.1911996198657,-3.33430740141267,2.39943821418787e-06,1
"X7993",29.2852470755826,-53.4556980913423,0.10090768232132,1
"X7994",-1.40648906167468,-4.47887877413835,2.22308583041806e-06,1
"X7995",8.68635995192728,-5.05065807688349,0.170446763460482,1
"X7996",3.36661499246115,-1.24555052551478,0.183270560611208,1
"X7997",0.218398386978952,-0.721959663279285,0.000458421868730706,1
"X7998",-1.17334242891858,-3.0257956693692,1.72331915379353e-06,1
"X7999",28.186247092924,-51.5244556296113,0.318243982165856,1
"X8000",7.01509043824209,-10.6609644489821,0.165709255604974,1
"X8001",0.883173835711779,-1.69230980511301,5.91198452049091e-06,1
"X8002",0.995543105179086,1.33901064148912,2.97958596889406e-05,1
"X8003",-1.89128331620685,-7.69172410024952,0.00220624635986648,1
"X8004",-1.51331214481083,-5.06290861195292,0.00902673361306296,1
"X8005",29.4841089531304,-53.77365304244,0.0258737651084317,1
"X8006",-1.19711076586678,-2.46244025558419,0.0115337167251807,1
"X8007",4.76674974863357,-7.80727788425371,0.188899615812503,1
"X8008",0.177701706539821,-1.10082716902618,8.73305672311373e-05,1
"X8009",-3.04195788054785,-10.6847601681667,4.74040815894528e-07,1
"X8010",-31.8780188551976,-72.0883322984575,0.00324872281508966,1
"X8011",34.0403088043595,-71.532173664872,0.0876389131381536,1
"X8012",0.449753404105516,-1.3085857788689,1.00545501818886e-05,1
"X8013",-0.545236644046796,-0.929601943163031,0.000231734404818984,1
"X8014",-31.8582204049486,-75.5558066061466,4.13040955612719e-07,1
"X8015",2.18396203858529,0.414826630412829,0.118722059482711,1
"X8016",6.49093007206586,-5.34349352041078,0.270076750082804,1
"X8017",2.71568147181193,1.77828021411077,0.000237176139525981,1
"X8018",2.33895848516332,-0.847499512127567,0.0960973930351002,1
"X8019",16.8460173235101,-21.2180745103863,0.195210659701131,1
"X8020",33.8241421773163,-71.0983210871835,0.121147921850955,1
"X8021",9.58018854205619,-15.1514811106518,0.221729547268406,1
"X8022",10.6634446473255,-22.5016351746292,0.00647557582643942,1
"X8023",-1.41363334170244,-5.08184194582593,0.00270506757725476,1
"X8024",-1.30517784354298,-4.66875220988964,0.0119090810069632,1
"X8025",1.48429032916845,1.6484137511634,0.150613809276691,1
"X8026",-2.15063062258592,-5.02853697353147,0.00412633534782349,1
"X8027",-0.0255481034380258,-1.65986320368989,0.00481354438961757,1
"X8028",-1.98577925065543,-5.71425571574621,0.00906248432517303,1
"X8029",-0.229206147633342,-2.15315766291449,0.000121990585440089,1
"X8030",29.3919304812664,-53.6259410880589,0.0608033479478858,1
"X8031",29.4275140707401,-53.6831725200223,0.0478664652184108,1
"X8032",21.4650880643414,-42.3720446223509,0.100904590225123,1
"X8033",29.4599056005504,-53.734036693993,0.0336358939411342,1
"X8034",0.489765183999655,-0.273460153503069,2.57046736437996e-05,1
"X8035",-0.592888884726924,-1.27317283746068,0.00265228421670604,1
"X8036",-1.0736931773416,-2.59836128279469,0.0155375020177343,1
"X8037",7.70677579842052,-10.0867716080296,0.0761802537372542,1
"X8038",19.6548225726926,-33.4688345329273,0.430881178589885,1
"X8039",-1.25559808549907,-3.39476263887195,0.000926608038949541,1
"X8040",29.4741008275635,-53.7576289750509,0.0297548298640216,1
"X8041",10.7370615483121,-21.0414661721413,0.0142494746451035,1
"X8042",29.5232461786175,-53.8362155911674,0.0103495060851116,1
"X8043",29.4938487232213,-53.7892012561045,0.0219927003730253,1
"X8044",0.164068730905537,0.969586593042835,0.00116621211613123,1
"X8045",-0.892386160453315,-3.77560681297983,3.77813690324554e-06,1
"X8046",0.617990253118821,-0.373942915687444,7.28344292992006e-05,1
"X8047",1.13467105695275,1.15142904147611,2.22955876630806e-05,1
"X8048",34.4906808760795,-72.4321493536271,0.00644405038553292,1
"X8049",29.3251554973607,-53.5189743332702,0.0853834245071798,1
"X8050",4.42711930876816,-2.28491674458971,0.216173128034506,1
"X8051",29.2637468069799,-53.4213270492108,0.108669811542667,1
"X8052",1.30692977808381,1.20317708319396,0.000246368939413192,1
"X8053",0.791953646069975,0.490716005778901,1.30886724759995e-05,1
"X8054",48.8942711812494,-55.706945556626,0.216133718922683,1
"X8055",29.5044051505963,-53.805561324128,0.0168179475253111,1
"X8056",-1.20931978156442,-4.99714341229035,0.017247513915731,1
"X8057",-0.983227861193488,-5.13523351406185,1.25857924519563e-06,1
"X8058",0.0228559073473387,-0.788895572618139,0.0066824731147851,1
"X8059",-2.28898656012729,-6.94758383721038,1.06845079361545e-05,1
"X8060",-1.14742504779109,-5.18790977785164,0.00246560758032642,1
"X8061",29.392390369576,-53.6267703127044,0.0608033478171984,1
"X8062",0.536094801676649,1.1137110260373,5.55170113414791e-05,1
"X8063",29.5137672566661,-53.821113789073,0.0142305708368792,1
"X8064",3.33097383662212,1.73661335127132,0.056485613623296,1
"X8065",0.839222313072277,1.11545068869744,6.21489509139549e-05,1
"X8066",-39.0620284476467,-89.8844055454782,0.0649523529448471,1
"X8067",0.412798212585526,0.631542434401153,8.64048119642276e-05,1
"X8068",29.4375059587984,-53.6991282778434,0.0439854005251211,1
"X8069",0.674488321072073,1.01843188646746,3.90651665892106e-05,1
"X8070",-1.58630020851776,-5.0214860334873,0.00213095264747404,1
