"","a1","d","g","u"
"X8524",44.8218557657697,-95.0298922466871,0.00646900191011102,1
"X8525",35.5242166193007,-81.5846699300219,0.0219097575613557,1
"X8526",1.45205486689652,-4.18835736389214,0.0577617762811453,1
"X8527",-1.28156891008645,-4.43992855506055,1.38701322939384e-06,1
"X8528",2.79013209994832,-5.31259068297257,0.248177888510464,1
"X8529",2.98158523666686,-3.37933279955086,0.183789450296615,1
"X8530",0.480370985938393,-2.85952193907507,7.38140687317809e-06,1
"X8531",-1.21768866242063,-3.68931843671976,1.20422604256721e-06,1
"X8532",3.53633407765591,-6.58108174733216,0.233607033968366,1
"X8533",43.6749065807129,-92.6999742695023,0.169484839404744,1
"X8534",-0.369619095823011,-6.71846684336593,4.70113904996624e-06,1
"X8535",2.11820477672925,-2.62649959925289,0.114251914401506,1
"X8536",19.0948310254329,-46.1006728721546,0.00773333313297305,1
"X8537",1.92238808582479,-2.50323573288447,0.134354193977593,1
"X8538",1.40467512222978,-2.26912197413343,0.113339810248135,1
"X8539",35.1201113856844,-80.7003566000227,0.101815912330884,1
"X8540",2.04377111644439,-0.979231152109513,0.227789130267657,1
"X8541",0.0175206155833832,-0.437865359248368,0.00607369587113786,1
"X8542",-0.444951732776491,-1.64181338187438,1.48221650372056e-05,1
"X8543",4.90661570225985,-7.16280546395566,0.405377065181718,1
"X8544",11.5836406785872,-25.9841172141671,0.0195277673242637,1
"X8545",35.4055000219791,-81.3235086929979,0.0438194960455354,1
"X8546",2.09289159155566,-2.83533683938141,0.147085981514942,1
"X8547",27.2639838727093,-49.6390609939706,0.264676134758367,1
"X8548",1.19039278225653,1.06200512487877,1.72388429666684e-05,1
"X8549",32.6885756669602,-71.2942267848752,0.0038813427860426,1
"X8550",44.8149867661245,-95.0161557985496,0.00776280231385405,1
"X8551",-3.2719034971229,-8.82788246204976,4.16786624704341e-07,1
"X8552",35.6253211904111,-81.8068775211353,0.00257761854031509,1
"X8553",1.90837438198467,-2.10710740585279,0.0196097682950959,1
"X8554",44.7872781025514,-94.9607311030666,0.0129380040501067,1
"X8555",-0.908732722966315,-5.23314379411267,2.52687917858816e-06,1
"X8556",-3.073994320954,-8.25970857970577,8.29191182471235e-07,1
"X8557",25.3752361139567,-60.012863555821,0.0141763651244669,1
"X8558",-3.07169861246729,-7.20885551936353,0.00173512043063558,1
"X8559",-2.0545014112452,-4.87478761748886,0.0251667905591312,1
"X8560",1.13335026149313,-2.69043886577022,0.0134257107296627,1
"X8561",44.8011672138865,-94.9885145574715,0.0103504031578268,1
"X8562",30.3468067826079,-44.4351390681519,0.484999723282289,1
"X8563",38.0189645257198,-80.061579525115,0.0967321788913112,1
"X8564",-0.284954805800669,-0.802799133169831,2.47531229180974e-05,1
"X8565",44.7114462210625,-94.8077160290457,0.0245821988790781,1
"X8566",-1.70994019630874,-4.91222359403305,3.9177425270933e-06,1
"X8567",0.636543565061263,1.647520489875,8.69565966207705e-05,1
"X8568",44.8425724731589,-95.0713374649185,0.00258760075467858,1
"X8569",0.877292483771109,0.0802381127920939,0.167550765579448,1
"X8570",0.673731108849089,-2.67123704273864,2.75935214812972e-06,1
"X8571",-0.902932827549856,-3.84296014978526,0.0171429599452983,1
"X8572",35.328081115732,-81.1556159503476,0.0618628385457252,1
"X8573",-0.695971632277804,-1.47415443845405,7.27222656498351e-06,1
"X8574",1.04219160875858,1.08297702597604,2.41645056584605e-05,1
"X8575",-0.482979948270081,-1.43179306970901,2.97995928355684e-05,1
"X8576",0.0927010342128955,-0.689010343271987,0.000487768358476373,1
"X8577",1.92587176668026,2.72190448762194,2.40345225632982e-05,1
"X8578",34.9765518162492,-80.3848133866514,0.126303282152061,1
"X8579",35.0905852598073,-80.5931290144826,0.0373749244061872,1
"X8580",2.62858135660096,3.76946542868515,2.38394106600366e-05,1
"X8581",-0.0846615622512945,-1.55677034375873,0.000540292738521534,1
"X8582",-0.0589295273741436,-2.07389152352114,0.00144749388306124,1
"X8583",0.981619510056336,1.58103750673755,3.67701326967298e-05,1
"X8584",0.369077561213964,-0.926324039229227,4.9023885533757e-05,1
"X8585",0.273765525302293,-0.827574669308509,3.65492672773443e-05,1
"X8586",44.8214419658824,-95.0290237466765,0.00646900193927964,1
"X8587",-3.08025057710597,-6.54144613910832,5.41422805728661e-07,1
"X8588",0.809309948324441,-0.0210209574125603,0.0977740799657639,1
"X8589",-0.933063707602678,-2.65427512189409,1.52074411088763e-06,1
"X8590",41.9938040954579,-88.8830869871137,0.0917929953049282,1
"X8591",-2.77983995118239,-6.68000992892497,0.0187761842048586,1
"X8592",1.34065584576729,1.64622388300688,2.91001150795165e-05,1
"X8593",-1.16592083836836,-0.863488532973815,1.94900400750654e-06,1
"X8594",-1.26293593278038,-1.91517661697092,1.41163627082441e-06,1
"X8595",-2.57410626388093,-5.15306122809255,0.0161395602131786,1
"X8596",-0.81234448945364,-4.54158973191211,1.91857403653672e-06,1
"X8597",0.8049167369238,1.68922713823707,0.000613394008537816,1
"X8598",44.7663990122035,-94.9189677190358,0.016819405470267,1
"X8599",44.8005199536117,-94.9871559188059,0.0103504031955406,1
"X8600",1.54641150038371,0.327075292768456,1.13305677114389e-05,1
"X8601",-1.0723715581123,-0.754203886213977,0.00527842610195423,1
"X8602",36.4696168076688,-76.4300030025522,0.0666692894416264,1
"X8603",44.800759850085,-94.9876595700207,0.0103504032036956,1
"X8604",0.534601282091721,-1.90129024021804,3.03871645971473e-05,1
"X8605",2.48480562083659,1.16784329406592,1.16490857333907e-05,1
"X8606",25.2707519471825,-59.7920529984447,0.0347965246620059,1
"X8607",0.734056055948208,1.47094574024993,0.00044091155791619,1
"X8608",30.2537851852852,-62.7549104821858,0.346496643270548,1
"X8609",35.5813321272218,-81.7104988541243,0.0115992831232524,1
"X8610",25.2297567935031,-59.6689043804597,0.0167539208020847,1
